order_details_id,order_id,pizza_id,quantity,date,time,pizza_type_id,size,price
7817,3437.0,pep_msh_pep_l,1,2015-02-27,17:15:48,pep_msh_pep,L,"17,5"
7905,3473.0,pep_msh_pep_l,1,2015-02-28,11:49:43,pep_msh_pep,L,"17,5"
9858,4314.0,pep_msh_pep_l,1,2015-03-14,14:37:47,pep_msh_pep,L,"17,5"
9867,4317.0,pep_msh_pep_l,1,2015-03-14,15:50:39,pep_msh_pep,L,"17,5"
9906,4341.0,pep_msh_pep_l,1,2015-03-14,19:05:47,pep_msh_pep,L,"17,5"
9916,4344.0,pep_msh_pep_l,1,2015-03-14,20:15:55,pep_msh_pep,L,"17,5"
9947,4357.0,pep_msh_pep_l,1,2015-03-15,11:49:01,pep_msh_pep,L,"17,5"
725,317.0,pep_msh_pep_l,1,2015-01-06,12:31:00,pep_msh_pep,L,"17,5"
757,330.0,pep_msh_pep_l,1,2015-01-06,13:27:11,pep_msh_pep,L,"17,5"
5991,2654.0,pep_msh_pep_l,1,2015-02-13,21:05:06,pep_msh_pep,L,"17,5"
7917,3476.0,pep_msh_pep_l,1,2015-02-28,12:08:55,pep_msh_pep,L,"17,5"
7942,3490.0,pep_msh_pep_l,1,2015-02-28,15:26:21,pep_msh_pep,L,"17,5"
7944,3491.0,pep_msh_pep_l,1,2015-02-28,15:44:50,pep_msh_pep,L,"17,5"
10035,4391.0,pep_msh_pep_l,1,2015-03-15,18:35:20,pep_msh_pep,L,"17,5"
10097,4422.0,pep_msh_pep_l,1,2015-03-16,13:14:57,pep_msh_pep,L,"17,5"
4277,1897.0,pep_msh_pep_l,1,2015-02-01,17:32:37,pep_msh_pep,L,"17,5"
4948,2188.0,pep_msh_pep_l,1,2015-02-06,13:13:33,pep_msh_pep,L,"17,5"
8974,3933.0,pep_msh_pep_l,1,2015-03-07,22:18:41,pep_msh_pep,L,"17,5"
4012,1791.0,pep_msh_pep_l,1,2015-01-30,22:46:02,pep_msh_pep,L,"17,5"
4118,1829.0,pep_msh_pep_l,1,2015-01-31,19:15:50,pep_msh_pep,L,"17,5"
4131,1835.0,pep_msh_pep_l,1,2015-01-31,20:28:11,pep_msh_pep,L,"17,5"
8804,3861.0,pep_msh_pep_l,1,2015-03-06,19:15:15,pep_msh_pep,L,"17,5"
479,203.0,the_greek_s,1,2015-01-04,11:30:48,the_greek,S,12
519,221.0,the_greek_s,1,2015-01-04,15:33:18,the_greek,S,12
2494,1103.0,the_greek_s,1,2015-01-19,14:08:12,the_greek,S,12
2574,1139.0,the_greek_s,1,2015-01-20,11:25:59,the_greek,S,12
4536,2009.0,the_greek_s,1,2015-02-03,12:55:07,the_greek,S,12
4568,2022.0,the_greek_s,1,2015-02-03,14:36:36,the_greek,S,12
4605,2043.0,the_greek_s,1,2015-02-03,18:23:13,the_greek,S,12
5550,2455.0,the_greek_s,1,2015-02-10,19:07:28,the_greek,S,12
9798,4291.0,the_greek_s,1,2015-03-13,20:59:18,the_greek,S,12
9880,4324.0,the_greek_s,1,2015-03-14,16:42:00,the_greek,S,12
9920,4345.0,the_greek_s,1,2015-03-14,20:18:21,the_greek,S,12
869,384.0,the_greek_s,1,2015-01-07,12:51:46,the_greek,S,12
10030,4389.0,the_greek_s,1,2015-03-15,18:28:12,the_greek,S,12
297,124.0,the_greek_s,1,2015-01-02,20:12:34,the_greek,S,12
315,133.0,the_greek_s,1,2015-01-02,22:00:17,the_greek,S,12
354,145.0,the_greek_s,1,2015-01-03,13:53:48,the_greek,S,12
4940,2187.0,the_greek_s,1,2015-02-06,13:10:13,the_greek,S,12
7000,3088.0,the_greek_s,1,2015-02-21,13:20:12,the_greek,S,12
7030,3100.0,the_greek_s,1,2015-02-21,15:41:20,the_greek,S,12
8967,3928.0,the_greek_s,1,2015-03-07,21:01:55,the_greek,S,12
11223,4927.0,the_greek_s,1,2015-03-24,19:38:31,the_greek,S,12
11232,4930.0,the_greek_s,1,2015-03-24,19:57:44,the_greek,S,12
6797,3001.0,the_greek_s,1,2015-02-19,20:34:39,the_greek,S,12
10834,4741.0,the_greek_s,1,2015-03-21,14:06:09,the_greek,S,12
10931,4788.0,the_greek_s,1,2015-03-22,13:26:50,the_greek,S,12
10943,4792.0,the_greek_s,1,2015-03-22,14:42:50,the_greek,S,12
480,204.0,spicy_ital_l,1,2015-01-04,11:36:25,spicy_ital,L,"20,75"
486,206.0,spicy_ital_l,1,2015-01-04,11:45:10,spicy_ital,L,"20,75"
487,207.0,spicy_ital_l,1,2015-01-04,12:03:58,spicy_ital,L,"20,75"
516,220.0,spicy_ital_l,1,2015-01-04,15:31:59,spicy_ital,L,"20,75"
2480,1096.0,spicy_ital_l,2,2015-01-19,12:56:45,spicy_ital,L,"20,75"
2522,1116.0,spicy_ital_l,1,2015-01-19,17:09:15,spicy_ital,L,"20,75"
2573,1139.0,spicy_ital_l,1,2015-01-20,11:25:59,spicy_ital,L,"20,75"
4550,2014.0,spicy_ital_l,1,2015-02-03,13:23:13,spicy_ital,L,"20,75"
4588,2033.0,spicy_ital_l,1,2015-02-03,17:13:15,spicy_ital,L,"20,75"
4614,2048.0,spicy_ital_l,1,2015-02-03,18:48:26,spicy_ital,L,"20,75"
4647,2060.0,spicy_ital_l,1,2015-02-04,11:45:09,spicy_ital,L,"20,75"
4661,2067.0,spicy_ital_l,1,2015-02-04,12:47:00,spicy_ital,L,"20,75"
5520,2441.0,spicy_ital_l,1,2015-02-10,16:49:23,spicy_ital,L,"20,75"
5612,2486.0,spicy_ital_l,1,2015-02-11,13:30:45,spicy_ital,L,"20,75"
5640,2499.0,spicy_ital_l,1,2015-02-11,16:34:30,spicy_ital,L,"20,75"
7792,3426.0,spicy_ital_l,1,2015-02-27,15:27:21,spicy_ital,L,"20,75"
7807,3432.0,spicy_ital_l,1,2015-02-27,16:35:16,spicy_ital,L,"20,75"
7841,3447.0,spicy_ital_l,1,2015-02-27,18:14:22,spicy_ital,L,"20,75"
7862,3454.0,spicy_ital_l,1,2015-02-27,18:57:55,spicy_ital,L,"20,75"
7882,3463.0,spicy_ital_l,1,2015-02-27,20:11:00,spicy_ital,L,"20,75"
7908,3473.0,spicy_ital_l,1,2015-02-28,11:49:43,spicy_ital,L,"20,75"
9825,4303.0,spicy_ital_l,1,2015-03-14,12:49:45,spicy_ital,L,"20,75"
9852,4310.0,spicy_ital_l,1,2015-03-14,13:47:57,spicy_ital,L,"20,75"
9901,4337.0,spicy_ital_l,1,2015-03-14,18:42:43,spicy_ital,L,"20,75"
9902,4338.0,spicy_ital_l,1,2015-03-14,18:43:22,spicy_ital,L,"20,75"
9929,4350.0,spicy_ital_l,1,2015-03-14,21:02:43,spicy_ital,L,"20,75"
731,318.0,spicy_ital_l,1,2015-01-06,12:45:14,spicy_ital,L,"20,75"
748,329.0,spicy_ital_l,1,2015-01-06,13:22:44,spicy_ital,L,"20,75"
760,330.0,spicy_ital_l,1,2015-01-06,13:27:11,spicy_ital,L,"20,75"
879,387.0,spicy_ital_l,1,2015-01-07,13:03:14,spicy_ital,L,"20,75"
2856,1264.0,spicy_ital_l,1,2015-01-22,12:58:30,spicy_ital,L,"20,75"
2904,1279.0,spicy_ital_l,1,2015-01-22,14:16:38,spicy_ital,L,"20,75"
2926,1290.0,spicy_ital_l,1,2015-01-22,17:17:19,spicy_ital,L,"20,75"
5881,2608.0,spicy_ital_l,1,2015-02-13,13:11:19,spicy_ital,L,"20,75"
5925,2626.0,spicy_ital_l,1,2015-02-13,16:49:57,spicy_ital,L,"20,75"
5947,2633.0,spicy_ital_l,1,2015-02-13,17:37:46,spicy_ital,L,"20,75"
5975,2647.0,spicy_ital_l,1,2015-02-13,20:45:14,spicy_ital,L,"20,75"
6013,2666.0,spicy_ital_l,1,2015-02-14,11:48:35,spicy_ital,L,"20,75"
7935,3485.0,spicy_ital_l,1,2015-02-28,14:02:50,spicy_ital,L,"20,75"
7953,3494.0,spicy_ital_l,1,2015-02-28,16:34:35,spicy_ital,L,"20,75"
7960,3497.0,spicy_ital_l,1,2015-02-28,17:19:30,spicy_ital,L,"20,75"
8006,3512.0,spicy_ital_l,1,2015-02-28,19:39:15,spicy_ital,L,"20,75"
10011,4381.0,spicy_ital_l,1,2015-03-15,16:31:44,spicy_ital,L,"20,75"
10021,4385.0,spicy_ital_l,1,2015-03-15,17:13:38,spicy_ital,L,"20,75"
10028,4388.0,spicy_ital_l,1,2015-03-15,18:18:55,spicy_ital,L,"20,75"
10064,4404.0,spicy_ital_l,1,2015-03-16,11:18:16,spicy_ital,L,"20,75"
10122,4430.0,spicy_ital_l,1,2015-03-16,14:47:48,spicy_ital,L,"20,75"
184,78.0,spicy_ital_l,3,2015-01-02,12:28:14,spicy_ital,L,"20,75"
194,82.0,spicy_ital_l,1,2015-01-02,12:45:51,spicy_ital,L,"20,75"
250,106.0,spicy_ital_l,1,2015-01-02,18:12:13,spicy_ital,L,"20,75"
253,107.0,spicy_ital_l,1,2015-01-02,18:25:09,spicy_ital,L,"20,75"
296,124.0,spicy_ital_l,1,2015-01-02,20:12:34,spicy_ital,L,"20,75"
351,144.0,spicy_ital_l,1,2015-01-03,13:44:28,spicy_ital,L,"20,75"
2311,1030.0,spicy_ital_l,1,2015-01-17,22:13:59,spicy_ital,L,"20,75"
2414,1073.0,spicy_ital_l,1,2015-01-18,18:42:02,spicy_ital,L,"20,75"
4174,1851.0,spicy_ital_l,1,2015-02-01,11:49:01,spicy_ital,L,"20,75"
4264,1891.0,spicy_ital_l,1,2015-02-01,17:11:07,spicy_ital,L,"20,75"
4307,1915.0,spicy_ital_l,1,2015-02-01,19:24:26,spicy_ital,L,"20,75"
4866,2153.0,spicy_ital_l,1,2015-02-05,18:38:01,spicy_ital,L,"20,75"
4893,2167.0,spicy_ital_l,1,2015-02-05,20:56:14,spicy_ital,L,"20,75"
4952,2188.0,spicy_ital_l,1,2015-02-06,13:13:33,spicy_ital,L,"20,75"
6893,3041.0,spicy_ital_l,1,2015-02-20,16:25:39,spicy_ital,L,"20,75"
6988,3082.0,spicy_ital_l,1,2015-02-21,12:37:30,spicy_ital,L,"20,75"
7028,3098.0,spicy_ital_l,1,2015-02-21,15:26:00,spicy_ital,L,"20,75"
7034,3101.0,spicy_ital_l,1,2015-02-21,16:12:23,spicy_ital,L,"20,75"
7048,3108.0,spicy_ital_l,1,2015-02-21,17:28:57,spicy_ital,L,"20,75"
8933,3914.0,spicy_ital_l,1,2015-03-07,19:08:43,spicy_ital,L,"20,75"
9023,3953.0,spicy_ital_l,1,2015-03-08,14:35:06,spicy_ital,L,"20,75"
9033,3961.0,spicy_ital_l,1,2015-03-08,15:56:48,spicy_ital,L,"20,75"
9062,3973.0,spicy_ital_l,1,2015-03-08,17:34:55,spicy_ital,L,"20,75"
9067,3974.0,spicy_ital_l,1,2015-03-08,17:41:34,spicy_ital,L,"20,75"
11226,4928.0,spicy_ital_l,1,2015-03-24,19:44:15,spicy_ital,L,"20,75"
11239,4933.0,spicy_ital_l,1,2015-03-24,20:32:57,spicy_ital,L,"20,75"
11317,4970.0,spicy_ital_l,1,2015-03-25,17:32:07,spicy_ital,L,"20,75"
1931,856.0,spicy_ital_l,1,2015-01-15,12:59:20,spicy_ital,L,"20,75"
1971,876.0,spicy_ital_l,1,2015-01-15,15:27:03,spicy_ital,L,"20,75"
1995,886.0,spicy_ital_l,1,2015-01-15,17:05:35,spicy_ital,L,"20,75"
2016,899.0,spicy_ital_l,1,2015-01-15,19:06:14,spicy_ital,L,"20,75"
2053,915.0,spicy_ital_l,1,2015-01-16,12:20:22,spicy_ital,L,"20,75"
4030,1795.0,spicy_ital_l,1,2015-01-31,13:21:53,spicy_ital,L,"20,75"
4140,1839.0,spicy_ital_l,1,2015-01-31,20:58:38,spicy_ital,L,"20,75"
6795,3001.0,spicy_ital_l,1,2015-02-19,20:34:39,spicy_ital,L,"20,75"
6814,3009.0,spicy_ital_l,1,2015-02-20,12:21:25,spicy_ital,L,"20,75"
6822,3012.0,spicy_ital_l,1,2015-02-20,12:32:03,spicy_ital,L,"20,75"
8774,3849.0,spicy_ital_l,1,2015-03-06,17:05:52,spicy_ital,L,"20,75"
8814,3865.0,spicy_ital_l,1,2015-03-06,19:58:48,spicy_ital,L,"20,75"
8838,3874.0,spicy_ital_l,1,2015-03-06,21:28:26,spicy_ital,L,"20,75"
8925,3911.0,spicy_ital_l,1,2015-03-07,18:41:26,spicy_ital,L,"20,75"
10840,4744.0,spicy_ital_l,1,2015-03-21,14:19:17,spicy_ital,L,"20,75"
10879,4763.0,spicy_ital_l,1,2015-03-21,18:44:01,spicy_ital,L,"20,75"
10883,4764.0,spicy_ital_l,1,2015-03-21,18:52:00,spicy_ital,L,"20,75"
10927,4785.0,spicy_ital_l,1,2015-03-22,12:31:46,spicy_ital,L,"20,75"
494,210.0,spinach_fet_s,1,2015-01-04,12:34:13,spinach_fet,S,12
507,217.0,spinach_fet_s,1,2015-01-04,14:35:03,spinach_fet,S,12
4540,2010.0,spinach_fet_s,1,2015-02-03,13:00:41,spinach_fet,S,12
7816,3436.0,spinach_fet_s,1,2015-02-27,17:09:56,spinach_fet,S,12
9800,4292.0,spinach_fet_s,1,2015-03-13,21:02:53,spinach_fet,S,12
9814,4297.0,spinach_fet_s,1,2015-03-13,22:06:21,spinach_fet,S,12
9837,4305.0,spinach_fet_s,1,2015-03-14,13:09:20,spinach_fet,S,12
9896,4333.0,spinach_fet_s,1,2015-03-14,18:18:59,spinach_fet,S,12
9933,4351.0,spinach_fet_s,1,2015-03-14,21:05:17,spinach_fet,S,12
727,317.0,spinach_fet_s,1,2015-01-06,12:31:00,spinach_fet,S,12
790,345.0,spinach_fet_s,1,2015-01-06,16:01:47,spinach_fet,S,12
819,357.0,spinach_fet_s,1,2015-01-06,18:27:58,spinach_fet,S,12
846,372.0,spinach_fet_s,1,2015-01-06,22:26:59,spinach_fet,S,12
2841,1255.0,spinach_fet_s,1,2015-01-22,12:05:34,spinach_fet,S,12
5916,2622.0,spinach_fet_s,1,2015-02-13,16:06:27,spinach_fet,S,12
5923,2625.0,spinach_fet_s,1,2015-02-13,16:23:52,spinach_fet,S,12
7955,3495.0,spinach_fet_s,1,2015-02-28,16:55:06,spinach_fet,S,12
8071,3539.0,spinach_fet_s,1,2015-03-01,14:08:51,spinach_fet,S,12
9964,4363.0,spinach_fet_s,1,2015-03-15,13:41:43,spinach_fet,S,12
9973,4364.0,spinach_fet_s,1,2015-03-15,13:43:32,spinach_fet,S,12
10040,4393.0,spinach_fet_s,1,2015-03-15,18:48:37,spinach_fet,S,12
10099,4422.0,spinach_fet_s,1,2015-03-16,13:14:57,spinach_fet,S,12
10109,4423.0,spinach_fet_s,1,2015-03-16,13:25:45,spinach_fet,S,12
221,92.0,spinach_fet_s,1,2015-01-02,15:17:02,spinach_fet,S,12
283,118.0,spinach_fet_s,1,2015-01-02,19:26:59,spinach_fet,S,12
2323,1034.0,spinach_fet_s,1,2015-01-18,12:07:59,spinach_fet,S,12
2359,1050.0,spinach_fet_s,1,2015-01-18,15:05:54,spinach_fet,S,12
4175,1851.0,spinach_fet_s,1,2015-02-01,11:49:01,spinach_fet,S,12
4297,1907.0,spinach_fet_s,1,2015-02-01,18:25:35,spinach_fet,S,12
4959,2191.0,spinach_fet_s,1,2015-02-06,13:19:59,spinach_fet,S,12
4986,2203.0,spinach_fet_s,1,2015-02-06,16:11:41,spinach_fet,S,12
8986,3937.0,spinach_fet_s,1,2015-03-07,23:02:35,spinach_fet,S,12
11256,4940.0,spinach_fet_s,1,2015-03-24,22:20:25,spinach_fet,S,12
11302,4965.0,spinach_fet_s,1,2015-03-25,16:12:29,spinach_fet,S,12
1982,882.0,spinach_fet_s,1,2015-01-15,16:44:46,spinach_fet,S,12
2042,911.0,spinach_fet_s,1,2015-01-16,11:36:00,spinach_fet,S,12
2059,918.0,spinach_fet_s,1,2015-01-16,13:06:04,spinach_fet,S,12
2069,923.0,spinach_fet_s,1,2015-01-16,13:23:29,spinach_fet,S,12
6770,2988.0,spinach_fet_s,1,2015-02-19,17:42:25,spinach_fet,S,12
8911,3904.0,spinach_fet_s,1,2015-03-07,17:22:07,spinach_fet,S,12
10924,4783.0,spinach_fet_s,1,2015-03-22,12:01:30,spinach_fet,S,12
500,214.0,mexicana_s,1,2015-01-04,13:39:16,mexicana,S,12
9847,4308.0,mexicana_s,1,2015-03-14,13:24:46,mexicana,S,12
2854,1262.0,mexicana_s,1,2015-01-22,12:32:33,mexicana,S,12
2881,1272.0,mexicana_s,1,2015-01-22,13:14:37,mexicana,S,12
8031,3524.0,mexicana_s,1,2015-02-28,21:14:22,mexicana,S,12
9972,4364.0,mexicana_s,2,2015-03-15,13:43:32,mexicana,S,12
10026,4387.0,mexicana_s,1,2015-03-15,18:01:50,mexicana,S,12
2387,1063.0,mexicana_s,1,2015-01-18,17:28:29,mexicana,S,12
4165,1850.0,mexicana_s,1,2015-02-01,11:44:12,mexicana,S,12
6895,3042.0,mexicana_s,1,2015-02-20,16:30:09,mexicana,S,12
2013,897.0,mexicana_s,1,2015-01-15,18:53:07,mexicana,S,12
6887,3039.0,mexicana_s,1,2015-02-20,15:48:51,mexicana,S,12
502,215.0,green_garden_s,1,2015-01-04,13:44:49,green_garden,S,12
2488,1100.0,green_garden_s,1,2015-01-19,13:34:27,green_garden,S,12
2497,1104.0,green_garden_s,1,2015-01-19,14:39:45,green_garden,S,12
4530,2006.0,green_garden_s,1,2015-02-03,12:35:28,green_garden,S,12
5551,2456.0,green_garden_s,1,2015-02-10,19:19:00,green_garden,S,12
5657,2507.0,green_garden_s,1,2015-02-11,17:47:02,green_garden,S,12
5660,2508.0,green_garden_s,1,2015-02-11,17:47:30,green_garden,S,12
7805,3432.0,green_garden_s,1,2015-02-27,16:35:16,green_garden,S,12
7864,3455.0,green_garden_s,1,2015-02-27,19:06:41,green_garden,S,12
7881,3463.0,green_garden_s,1,2015-02-27,20:11:00,green_garden,S,12
7902,3473.0,green_garden_s,1,2015-02-28,11:49:43,green_garden,S,12
9797,4291.0,green_garden_s,1,2015-03-13,20:59:18,green_garden,S,12
9846,4308.0,green_garden_s,1,2015-03-14,13:24:46,green_garden,S,12
791,346.0,green_garden_s,1,2015-01-06,16:30:00,green_garden,S,12
812,354.0,green_garden_s,1,2015-01-06,18:01:44,green_garden,S,12
824,360.0,green_garden_s,1,2015-01-06,18:50:38,green_garden,S,12
2789,1233.0,green_garden_s,1,2015-01-21,17:11:27,green_garden,S,12
5892,2612.0,green_garden_s,1,2015-02-13,13:43:11,green_garden,S,12
5931,2628.0,green_garden_s,1,2015-02-13,16:57:02,green_garden,S,12
5939,2631.0,green_garden_s,1,2015-02-13,17:19:26,green_garden,S,12
6024,2672.0,green_garden_s,1,2015-02-14,14:05:30,green_garden,S,12
7915,3476.0,green_garden_s,1,2015-02-28,12:08:55,green_garden,S,12
7936,3486.0,green_garden_s,1,2015-02-28,14:10:13,green_garden,S,12
7951,3494.0,green_garden_s,1,2015-02-28,16:34:35,green_garden,S,12
8026,3522.0,green_garden_s,1,2015-02-28,21:03:34,green_garden,S,12
8047,3530.0,green_garden_s,1,2015-02-28,23:05:17,green_garden,S,12
8056,3535.0,green_garden_s,1,2015-03-01,12:47:14,green_garden,S,12
8074,3542.0,green_garden_s,1,2015-03-01,14:40:22,green_garden,S,12
8077,3544.0,green_garden_s,1,2015-03-01,14:56:46,green_garden,S,12
9985,4371.0,green_garden_s,1,2015-03-15,15:42:34,green_garden,S,12
10034,4391.0,green_garden_s,1,2015-03-15,18:35:20,green_garden,S,12
310,131.0,green_garden_s,1,2015-01-02,21:33:10,green_garden,S,12
2423,1079.0,green_garden_s,1,2015-01-18,20:45:11,green_garden,S,12
4243,1884.0,green_garden_s,1,2015-02-01,16:34:15,green_garden,S,12
5000,2211.0,green_garden_s,1,2015-02-06,17:30:36,green_garden,S,12
6923,3054.0,green_garden_s,1,2015-02-20,18:04:47,green_garden,S,12
6998,3087.0,green_garden_s,1,2015-02-21,12:59:13,green_garden,S,12
8935,3915.0,green_garden_s,1,2015-03-07,19:12:55,green_garden,S,12
2048,915.0,green_garden_s,1,2015-01-16,12:20:22,green_garden,S,12
4070,1811.0,green_garden_s,1,2015-01-31,16:23:44,green_garden,S,12
6766,2987.0,green_garden_s,1,2015-02-19,17:41:19,green_garden,S,12
6772,2989.0,green_garden_s,1,2015-02-19,18:11:40,green_garden,S,12
6808,3006.0,green_garden_s,1,2015-02-20,12:01:32,green_garden,S,12
8799,3860.0,green_garden_s,1,2015-03-06,18:59:18,green_garden,S,12
8830,3871.0,green_garden_s,1,2015-03-06,21:12:07,green_garden,S,12
8885,3894.0,green_garden_s,1,2015-03-07,15:35:59,green_garden,S,12
8923,3911.0,green_garden_s,1,2015-03-07,18:41:26,green_garden,S,12
10836,4742.0,green_garden_s,1,2015-03-21,14:06:43,green_garden,S,12
10955,4798.0,green_garden_s,1,2015-03-22,16:21:33,green_garden,S,12
503,216.0,bbq_ckn_m,1,2015-01-04,14:31:56,bbq_ckn,M,"16,75"
528,225.0,bbq_ckn_m,1,2015-01-04,16:41:48,bbq_ckn,M,"16,75"
531,227.0,bbq_ckn_m,1,2015-01-04,17:24:39,bbq_ckn,M,"16,75"
2536,1123.0,bbq_ckn_m,1,2015-01-19,18:21:36,bbq_ckn,M,"16,75"
4503,2000.0,bbq_ckn_m,1,2015-02-03,12:14:27,bbq_ckn,M,"16,75"
4552,2016.0,bbq_ckn_m,1,2015-02-03,13:47:00,bbq_ckn,M,"16,75"
4615,2049.0,bbq_ckn_m,1,2015-02-03,19:00:24,bbq_ckn,M,"16,75"
5565,2462.0,bbq_ckn_m,1,2015-02-10,20:18:10,bbq_ckn,M,"16,75"
5595,2479.0,bbq_ckn_m,2,2015-02-11,12:35:27,bbq_ckn,M,"16,75"
5615,2488.0,bbq_ckn_m,1,2015-02-11,13:43:20,bbq_ckn,M,"16,75"
7850,3450.0,bbq_ckn_m,1,2015-02-27,18:45:28,bbq_ckn,M,"16,75"
7863,3455.0,bbq_ckn_m,1,2015-02-27,19:06:41,bbq_ckn,M,"16,75"
7866,3456.0,bbq_ckn_m,1,2015-02-27,19:09:27,bbq_ckn,M,"16,75"
9827,4305.0,bbq_ckn_m,1,2015-03-14,13:09:20,bbq_ckn,M,"16,75"
9930,4351.0,bbq_ckn_m,1,2015-03-14,21:05:17,bbq_ckn,M,"16,75"
9940,4356.0,bbq_ckn_m,1,2015-03-15,11:48:27,bbq_ckn,M,"16,75"
9944,4357.0,bbq_ckn_m,1,2015-03-15,11:49:01,bbq_ckn,M,"16,75"
782,341.0,bbq_ckn_m,1,2015-01-06,15:35:47,bbq_ckn,M,"16,75"
828,362.0,bbq_ckn_m,1,2015-01-06,19:13:36,bbq_ckn,M,"16,75"
2858,1265.0,bbq_ckn_m,1,2015-01-22,12:59:26,bbq_ckn,M,"16,75"
2869,1266.0,bbq_ckn_m,1,2015-01-22,12:59:51,bbq_ckn,M,"16,75"
2883,1274.0,bbq_ckn_m,1,2015-01-22,13:24:14,bbq_ckn,M,"16,75"
2924,1290.0,bbq_ckn_m,1,2015-01-22,17:17:19,bbq_ckn,M,"16,75"
6011,2665.0,bbq_ckn_m,1,2015-02-13,22:41:26,bbq_ckn,M,"16,75"
7926,3482.0,bbq_ckn_m,1,2015-02-28,13:05:32,bbq_ckn,M,"16,75"
7941,3490.0,bbq_ckn_m,1,2015-02-28,15:26:21,bbq_ckn,M,"16,75"
7966,3500.0,bbq_ckn_m,1,2015-02-28,17:41:37,bbq_ckn,M,"16,75"
10046,4396.0,bbq_ckn_m,1,2015-03-15,19:37:36,bbq_ckn,M,"16,75"
10049,4397.0,bbq_ckn_m,1,2015-03-15,19:49:03,bbq_ckn,M,"16,75"
215,92.0,bbq_ckn_m,1,2015-01-02,15:17:02,bbq_ckn,M,"16,75"
242,104.0,bbq_ckn_m,1,2015-01-02,18:02:12,bbq_ckn,M,"16,75"
288,121.0,bbq_ckn_m,1,2015-01-02,19:38:48,bbq_ckn,M,"16,75"
342,144.0,bbq_ckn_m,3,2015-01-03,13:44:28,bbq_ckn,M,"16,75"
2316,1034.0,bbq_ckn_m,1,2015-01-18,12:07:59,bbq_ckn,M,"16,75"
2366,1054.0,bbq_ckn_m,1,2015-01-18,15:56:04,bbq_ckn,M,"16,75"
2369,1056.0,bbq_ckn_m,1,2015-01-18,16:12:18,bbq_ckn,M,"16,75"
2375,1059.0,bbq_ckn_m,1,2015-01-18,16:30:14,bbq_ckn,M,"16,75"
2389,1065.0,bbq_ckn_m,1,2015-01-18,17:48:16,bbq_ckn,M,"16,75"
2405,1070.0,bbq_ckn_m,1,2015-01-18,18:21:27,bbq_ckn,M,"16,75"
4197,1865.0,bbq_ckn_m,1,2015-02-01,14:09:37,bbq_ckn,M,"16,75"
4284,1901.0,bbq_ckn_m,1,2015-02-01,17:47:51,bbq_ckn,M,"16,75"
4293,1905.0,bbq_ckn_m,1,2015-02-01,18:14:34,bbq_ckn,M,"16,75"
4298,1908.0,bbq_ckn_m,1,2015-02-01,18:28:56,bbq_ckn,M,"16,75"
4300,1910.0,bbq_ckn_m,1,2015-02-01,18:57:06,bbq_ckn,M,"16,75"
4316,1920.0,bbq_ckn_m,1,2015-02-01,20:04:38,bbq_ckn,M,"16,75"
4323,1923.0,bbq_ckn_m,1,2015-02-01,20:34:14,bbq_ckn,M,"16,75"
4861,2151.0,bbq_ckn_m,1,2015-02-05,18:22:28,bbq_ckn,M,"16,75"
7038,3103.0,bbq_ckn_m,1,2015-02-21,16:37:19,bbq_ckn,M,"16,75"
7046,3108.0,bbq_ckn_m,1,2015-02-21,17:28:57,bbq_ckn,M,"16,75"
8971,3931.0,bbq_ckn_m,2,2015-03-07,21:23:14,bbq_ckn,M,"16,75"
8976,3934.0,bbq_ckn_m,1,2015-03-07,22:31:24,bbq_ckn,M,"16,75"
9045,3967.0,bbq_ckn_m,1,2015-03-08,16:48:23,bbq_ckn,M,"16,75"
9058,3972.0,bbq_ckn_m,1,2015-03-08,17:29:55,bbq_ckn,M,"16,75"
9091,3987.0,bbq_ckn_m,1,2015-03-08,18:33:21,bbq_ckn,M,"16,75"
9102,3992.0,bbq_ckn_m,1,2015-03-08,20:14:02,bbq_ckn,M,"16,75"
11177,4903.0,bbq_ckn_m,1,2015-03-24,15:57:20,bbq_ckn,M,"16,75"
11205,4918.0,bbq_ckn_m,1,2015-03-24,17:33:38,bbq_ckn,M,"16,75"
11233,4931.0,bbq_ckn_m,1,2015-03-24,20:01:03,bbq_ckn,M,"16,75"
11237,4933.0,bbq_ckn_m,1,2015-03-24,20:32:57,bbq_ckn,M,"16,75"
2025,904.0,bbq_ckn_m,1,2015-01-15,20:07:01,bbq_ckn,M,"16,75"
2027,905.0,bbq_ckn_m,1,2015-01-15,20:12:06,bbq_ckn,M,"16,75"
2046,915.0,bbq_ckn_m,1,2015-01-16,12:20:22,bbq_ckn,M,"16,75"
2061,920.0,bbq_ckn_m,1,2015-01-16,13:16:55,bbq_ckn,M,"16,75"
3990,1782.0,bbq_ckn_m,1,2015-01-30,21:05:29,bbq_ckn,M,"16,75"
4022,1795.0,bbq_ckn_m,1,2015-01-31,13:21:53,bbq_ckn,M,"16,75"
4091,1819.0,bbq_ckn_m,1,2015-01-31,18:06:26,bbq_ckn,M,"16,75"
4133,1837.0,bbq_ckn_m,1,2015-01-31,20:56:35,bbq_ckn,M,"16,75"
6737,2969.0,bbq_ckn_m,1,2015-02-19,14:10:09,bbq_ckn,M,"16,75"
6739,2971.0,bbq_ckn_m,1,2015-02-19,14:32:56,bbq_ckn,M,"16,75"
6794,3001.0,bbq_ckn_m,1,2015-02-19,20:34:39,bbq_ckn,M,"16,75"
